 Fwd Packet Length Mean, Fwd Packet Length Max, Avg Fwd Segment Size, Subflow Fwd Bytes,Total Length of Fwd Packets, Flow IAT Max, Average Packet Size, Bwd Packet Length Std, Flow Duration, Avg Bwd Segment Size, Bwd Packets/s, Packet Length Mean,Init_Win_bytes_forward, Init_Win_bytes_backward, Packet Length Std, Fwd IAT Max, Fwd Packet Length Std, Packet Length Variance, Total Length of Bwd Packets, Flow Packets/s,Label
118.6,365,118.6,1186,1186,0.030102014541625977,118.6,0.0,0.07436299324035645,0.0,0.0,118.6,16386,0,88.3789567713944,0.030102014541625977,88.3789567713944,7810.84,0,134.47549062042123,normal
166.34615384615384,530,166.34615384615384,4325,4325,0.8873941898345947,166.34615384615384,0.0,2.151134967803955,0.0,0.0,166.34615384615384,3495,0,139.521143230279,0.8873941898345947,139.521143230279,19466.149408284025,0,12.086642813743486,normal
60,66,60,120,120,0.018943071365356445,60,0.0,0.018943071365356445,0.0,0.0,60,2048,0,6.0,0.018943071365356445,6.0,36,0,105.57949983008822,normal
76,78,76,152,152,0.013184070587158203,76,0.0,0.013184070587158203,0.0,0.0,76,65535,0,2.0,0.013184070587158203,2.0,4,0,151.69821693370466,normal
440.6363636363636,1440,440.6363636363636,14541,14541,0.025421142578125,440.6363636363636,0.0,0.08577299118041992,0.0,0.0,440.6363636363636,2061,0,524.827637979153,0.025421142578125,524.827637979153,275444.0495867769,0,384.73649508836496,normal
88.5,111,88.5,177,177,0.10162711143493652,88.5,0.0,0.10162711143493652,0.0,0.0,88.5,3494,0,22.5,0.10162711143493652,22.5,506.25,0,19.6797879203763,normal
356.6,1208,356.6,1783,1783,0.01948690414428711,356.6,0.0,0.022427082061767578,0.0,0.0,356.6,16383,0,436.4729544885914,0.01948690414428711,436.4729544885914,190508.64,0,222.94474092658345,normal
266.7368421052632,1440,266.7368421052632,5068,5068,0.9290988445281982,266.7368421052632,0.0,2.519474983215332,0.0,0.0,266.7368421052632,2048,0,328.98053727510563,0.9290988445281982,328.98053727510563,108228.19390581717,0,7.541253684429272,normal
85.5,105,85.5,171,171,0.00018596649169921875,85.5,0.0,0.00018596649169921875,0.0,0.0,85.5,16382,0,19.5,0.00018596649169921875,19.5,380.25,0,10754.625641025641,normal
60,66,60,120,120,0.014086008071899414,60,0.0,0.014086008071899414,0.0,0.0,60,2048,0,6.0,0.014086008071899414,6.0,36,0,141.98486823174963,normal
1116.5294117647059,1440,1116.5294117647059,18981,18981,0.000720977783203125,1116.5294117647059,0.0,0.0019221305847167969,0.0,0.0,1116.5294117647059,142,0,582.7292901558461,0.000720977783203125,582.7292901558461,339573.4256055363,0,8844.352269908211,normal
1059.3333333333333,1448,1059.3333333333333,19068,19068,0.0005800724029541016,1059.3333333333333,0.0,0.0010919570922851562,0.0,0.0,1059.3333333333333,142,0,616.0584387864515,0.0005800724029541016,616.0584387864515,379528,0,16484.16419213974,normal
66,66,66,66,66,0.0,66,0.0,1e-09,0.0,0.0,66,3486,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
585.3809523809524,1440,585.3809523809524,12293,12293,0.006220102310180664,585.3809523809524,0.0,0.01834702491760254,0.0,0.0,585.3809523809524,65535,0,619.73008534749,0.006220102310180664,619.73008534749,384065.3786848073,0,1144.5997427000896,normal
246.4,1440,246.4,8624,8624,0.026714086532592773,246.4,0.0,0.07256913185119629,0.0,0.0,246.4,1044,0,357.0837596819147,0.026714086532592773,357.0837596819147,127508.81142857143,0,482.298728221909,normal
455.2,1440,455.2,2276,2276,0.027073144912719727,455.2,0.0,0.04495406150817871,0.0,0.0,455.2,3495,0,531.0831949892597,0.027073144912719727,531.0831949892597,282049.36,0,111.22465539827421,normal
862.825,1448,862.825,34513,34513,0.0014410018920898438,862.825,0.0,0.006648063659667969,0.0,0.0,862.825,2044,0,657.9524636134437,0.0014410018920898438,657.9524636134437,432901.444375,0,6016.789556735045,normal
540.2857142857143,1440,540.2857142857143,7564,7564,0.011846780776977539,540.2857142857143,0.0,0.012661933898925781,0.0,0.0,540.2857142857143,1035,0,606.8105645294006,0.011846780776977539,606.8105645294006,368219.0612244898,0,1105.6762822926867,normal
116.5,223,116.5,466,466,0.01772594451904297,116.5,0.0,0.02730393409729004,0.0,0.0,116.5,3495,0,64.17359269980138,0.01772594451904297,64.17359269980138,4118.25,0,146.49903511146428,normal
415.8181818181818,1440,415.8181818181818,9148,9148,0.006123065948486328,415.8181818181818,0.0,0.033334970474243164,0.0,0.0,415.8181818181818,65535,0,536.5429438344264,0.006123065948486328,536.5429438344264,287878.3305785124,0,659.967586201964,normal
186.44444444444446,945,186.44444444444446,1678,1678,0.021754980087280273,186.44444444444446,0.0,0.034245967864990234,0.0,0.0,186.44444444444446,1032,0,269.8349747164865,0.021754980087280273,269.8349747164865,72810.91358024691,0,262.8046617190437,normal
196.92307692307693,530,196.92307692307693,5120,5120,0.35689496994018555,196.92307692307693,0.0,0.8185038566589355,0.0,0.0,196.92307692307693,2048,0,187.24930380417422,0.35689496994018555,187.24930380417422,35062.30177514793,0,31.765274883529358,normal
471.6,1440,471.6,2358,2358,0.005219936370849609,471.6,0.0,0.005794048309326172,0.0,0.0,471.6,65535,0,541.7533017896615,0.005219936370849609,541.7533017896615,293496.64,0,862.954489342441,normal
344.85185185185185,1440,344.85185185185185,9311,9311,0.013681888580322266,344.85185185185185,0.0,0.04313397407531738,0.0,0.0,344.85185185185185,1045,0,466.298084896402,0.013681888580322266,466.298084896402,217433.9039780521,0,625.9566983754981,normal
263,263,263,263,263,0.0,263,0.0,1e-09,0.0,0.0,263,2048,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
1327.5,1448,1327.5,15930,15930,0.0008668899536132812,1327.5,0.0,0.0011239051818847656,0.0,0.0,1327.5,142,0,380.37185752891867,0.0008668899536132812,380.37185752891867,144682.75,0,10677.057276198557,normal
514.6,1440,514.6,2573,2573,0.00021219253540039062,514.6,0.0,0.0005891323089599609,0.0,0.0,514.6,142,0,572.158579416581,0.00021219253540039062,572.158579416581,327365.44,0,8487.057871307163,normal
333.44444444444446,1440,333.44444444444446,3001,3001,0.04950380325317383,333.44444444444446,0.0,0.09181690216064453,0.0,0.0,333.44444444444446,3495,0,448.29482142177403,0.04950380325317383,448.29482142177403,200968.24691358025,0,98.021168087913,normal
411.03846153846155,1440,411.03846153846155,10687,10687,0.007417917251586914,411.03846153846155,0.0,0.03058600425720215,0.0,0.0,411.03846153846155,65535,0,534.4408638776123,0.007417917251586914,534.4408638776123,285627.03698224854,0,850.0620016057745,normal
585,1440,585,4680,4680,0.10661911964416504,585,0.0,0.21949505805969238,0.0,0.0,585,3495,0,543.6218814580591,0.10661911964416504,543.6218814580591,295524.75,0,36.44728984205364,normal
1184.625,1448,1184.625,37908,37908,0.17862296104431152,1184.625,0.0,0.1826629638671875,0.0,0.0,1184.625,142,0,537.3819492455995,0.17862296104431152,537.3819492455995,288779.359375,0,175.18603291287278,normal
411.5,1436,411.5,1646,1646,4.38690185546875e-05,411.5,0.0,0.00010204315185546875,0.0,0.0,411.5,142,0,591.5156380012281,4.38690185546875e-05,591.5156380012281,349890.75,0,39199.102803738315,normal
594.7391304347826,1440,594.7391304347826,13679,13679,0.38382911682128906,594.7391304347826,0.0,0.4127950668334961,0.0,0.0,594.7391304347826,65535,0,620.2369965965187,0.38382911682128906,620.2369965965187,384693.93194706994,0,55.71772011819419,normal
161.07692307692307,530,161.07692307692307,2094,2094,0.1664261817932129,161.07692307692307,0.0,0.3927268981933594,0.0,0.0,161.07692307692307,3495,0,154.29714666012336,0.1664261817932129,154.29714666012336,23807.609467455623,0,33.101883420267896,normal
1001.8064516129032,1440,1001.8064516129032,31056,31056,0.11415505409240723,1001.8064516129032,0.0,0.13987183570861816,0.0,0.0,1001.8064516129032,2048,0,586.6228892158275,0.11415505409240723,586.6228892158275,344126.41415192507,0,221.63146599848295,normal
153,375,153,1377,1377,0.13264203071594238,153,0.0,0.13294005393981934,0.0,0.0,153,2048,0,86.49855490122364,0.13264203071594238,86.49855490122364,7482,0,67.69968668791283,normal
912.2222222222222,1448,912.2222222222222,16420,16420,0.003838062286376953,912.2222222222222,0.0,0.0070269107818603516,0.0,0.0,912.2222222222222,2048,0,663.7150958017014,0.003838062286376953,663.7150958017014,440517.72839506174,0,2561.580836697995,normal
601.9090909090909,1440,601.9090909090909,6621,6621,0.006439924240112305,601.9090909090909,0.0,0.02206707000732422,0.0,0.0,601.9090909090909,65535,0,642.1674172172995,0.006439924240112305,642.1674172172995,412378.9917355372,0,498.48031462033794,normal
325.14285714285717,1440,325.14285714285717,2276,2276,0.005200862884521484,325.14285714285717,0.0,0.012724876403808594,0.0,0.0,325.14285714285717,65535,0,477.25387929918645,0.005200862884521484,477.25387929918645,227771.26530612246,0,550.1035749081916,normal
118.33333333333333,223,118.33333333333333,355,355,0.004647970199584961,118.33333333333333,0.0,0.0077669620513916016,0.0,0.0,118.33333333333333,3494,0,74.01050976419198,0.004647970199584961,74.01050976419198,5477.555555555556,0,386.25140436504284,normal
78,78,78,78,78,0.0,78,0.0,1e-09,0.0,0.0,78,65535,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
392.125,1440,392.125,3137,3137,0.013519048690795898,392.125,0.0,0.024183034896850586,0.0,0.0,392.125,1044,0,463.8627053072924,0.013519048690795898,463.8627053072924,215168.609375,0,330.8104228490304,normal
648.4,1440,648.4,6484,6484,0.013351917266845703,648.4,0.0,0.014293909072875977,0.0,0.0,648.4,1044,0,650.3536268830981,0.013351917266845703,650.3536268830981,422959.84,0,699.5986856370823,normal
599,1440,599,3594,3594,0.011228799819946289,599,0.0,0.015908002853393555,0.0,0.0,599,65535,0,552.6201226882713,0.011228799819946289,552.6201226882713,305389,0,377.16865248864707,normal
547.7142857142857,1440,547.7142857142857,7668,7668,0.006604909896850586,547.7142857142857,0.0,0.015228986740112305,0.0,0.0,547.7142857142857,2048,0,494.6980938730537,0.006604909896850586,494.6980938730537,244726.20408163266,0,919.2995068493151,normal
144.5,223,144.5,289,289,0.013979196548461914,144.5,0.0,0.013979196548461914,0.0,0.0,144.5,3493,0,78.5,0.013979196548461914,78.5,6162.25,0,143.06973888424608,normal
680.5,1142,680.5,1361,1361,0.11042499542236328,680.5,0.0,0.11042499542236328,0.0,0.0,680.5,2048,0,461.5,0.11042499542236328,461.5,212982.25,0,18.11184136662377,normal
797.5,1440,797.5,1595,1595,0.00011897087097167969,797.5,0.0,0.00011897087097167969,0.0,0.0,797.5,2048,0,642.5,0.00011897087097167969,642.5,412806.25,0,16810.8376753507,normal
140,140,140,140,140,0.0,140,0.0,1e-09,0.0,0.0,140,2048,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
1293.4571428571428,1440,1293.4571428571428,45271,45271,0.018852949142456055,1293.4571428571428,0.0,0.02147507667541504,0.0,0.0,1293.4571428571428,2048,0,411.48020906111583,0.018852949142456055,411.48020906111583,169315.96244897958,0,1629.7962763536243,normal
723.1304347826087,1440,723.1304347826087,16632,16632,0.0072519779205322266,723.1304347826087,0.0,0.00878286361694336,0.0,0.0,723.1304347826087,1032,0,686.3503544646305,0.0072519779205322266,686.3503544646305,471076.809073724,0,2618.7358705684346,normal
263.25,1440,263.25,3159,3159,0.0044438838958740234,263.25,0.0,0.008322954177856445,0.0,0.0,263.25,1050,0,370.0360624317581,0.0044438838958740234,370.0360624317581,136926.6875,0,1441.7957546764444,normal
393.6666666666667,1018,393.6666666666667,1181,1181,0.0002930164337158203,393.6666666666667,0.0,0.00043511390686035156,0.0,0.0,393.6666666666667,1044,0,441.65169785954885,0.0002930164337158203,441.65169785954885,195056.22222222222,0,6894.746301369863,normal
555,1044,555,1110,1110,0.0001418590545654297,555,0.0,0.0001418590545654297,0.0,0.0,555,1044,0,489.0,0.0001418590545654297,489.0,239121,0,14098.500840336135,normal
830.9629629629629,1448,830.9629629629629,22436,22436,0.001722097396850586,830.9629629629629,0.0,0.0034761428833007812,0.0,0.0,830.9629629629629,1026,0,683.3179121014085,0.001722097396850586,683.3179121014085,466923.3689986283,0,7767.22962962963,normal
105.66666666666667,222,105.66666666666667,634,634,0.0013489723205566406,105.66666666666667,0.0,0.002566814422607422,0.0,0.0,105.66666666666667,1044,0,54.03908050866726,0.0013489723205566406,54.03908050866726,2920.222222222222,0,2337.5277726174995,normal
78,78,78,78,78,0.0,78,0.0,1e-09,0.0,0.0,78,1044,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
78,78,78,78,78,0.0,78,0.0,1e-09,0.0,0.0,78,65535,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
78,78,78,78,78,0.0,78,0.0,1e-09,0.0,0.0,78,65535,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
66,66,66,264,264,0.0006239414215087891,66,0.0,0.0009100437164306641,0.0,0.0,66,1050,0,0.0,0.0006239414215087891,0.0,0,0,4395.393240764999,normal
271.6,1032,271.6,1358,1358,0.0004949569702148438,271.6,0.0,0.0007050037384033203,0.0,0.0,271.6,1050,0,380.45267774060943,0.0004949569702148438,380.45267774060943,144744.24,0,7092.160973960094,normal
1219.6774193548388,1448,1219.6774193548388,37810,37810,0.0009770393371582031,1219.6774193548388,0.0,0.0036041736602783203,0.0,0.0,1219.6774193548388,1014,0,505.92925599411586,0.0009770393371582031,505.92925599411586,255964.41207075963,0,8601.139379506516,normal
103.75,182,103.75,415,415,0.0027370452880859375,103.75,0.0,0.0030450820922851562,0.0,0.0,103.75,1041,0,47.383409543847726,0.0027370452880859375,47.383409543847726,2245.1875,0,1313.5934857500783,normal
511.75,1440,511.75,2047,2047,0.0004391670227050781,511.75,0.0,0.0005030632019042969,0.0,0.0,511.75,65535,0,559.9037305644605,0.0004391670227050781,559.9037305644605,313492.1875,0,7951.287203791469,normal
527.75,1440,527.75,2111,2111,0.0008518695831298828,527.75,0.0,0.0009350776672363281,0.0,0.0,527.75,65535,0,559.3104571702553,0.0008518695831298828,559.3104571702553,312828.1875,0,4277.719530851607,normal
1304.4666666666667,1448,1304.4666666666667,39134,39134,0.0013048648834228516,1304.4666666666667,0.0,0.00480198860168457,0.0,0.0,1304.4666666666667,1014,0,412.83561969492035,0.0013048648834228516,412.83561969492035,170433.2488888889,0,6247.411747182365,normal
66,66,66,132,132,0.0023870468139648438,66,0.0,0.0023870468139648438,0.0,0.0,66,1041,0,0.0,0.0023870468139648438,0.0,0,0,837.8553735517379,normal
1238.8148148148148,1448,1238.8148148148148,33448,33448,0.014369964599609375,1238.8148148148148,0.0,0.016471147537231445,0.0,0.0,1238.8148148148148,1014,0,489.11023047805804,0.014369964599609375,489.11023047805804,239228.81755829905,0,1639.2300499384817,normal
645,1448,645,5160,5160,0.0006339550018310547,645,0.0,0.0008630752563476562,0.0,0.0,645,1046,0,637.9412198627707,0.0006339550018310547,637.9412198627707,406969,0,9269.180110497238,normal
233.66666666666666,569,233.66666666666666,701,701,8.0108642578125e-05,233.66666666666666,0.0,8.320808410644531e-05,0.0,0.0,233.66666666666666,1046,0,237.11647395788893,8.0108642578125e-05,237.11647395788893,56224.22222222222,0,36054.18911174785,normal
66,66,66,66,66,0.0,66,0.0,1e-09,0.0,0.0,66,3493,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
66,66,66,66,66,0.0,66,0.0,1e-09,0.0,0.0,66,1050,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
1175.9444444444443,1448,1175.9444444444443,42334,42334,0.1375899314880371,1175.9444444444443,0.0,0.14637994766235352,0.0,0.0,1175.9444444444443,1014,0,545.3315986343866,0.1375899314880371,545.3315986343866,297386.5524691358,0,245.93532498753996,normal
93.25,105,93.25,373,373,0.1361558437347412,93.25,0.0,0.13620901107788086,0.0,0.0,93.25,1050,0,16.068213964221414,0.1361558437347412,16.068213964221414,258.1875,0,29.366632709145076,normal
1444.8,1448,1444.8,57792,57792,1.1920928955078125e-06,1444.8,0.0,2.09808349609375e-05,0.0,0.0,1444.8,1014,0,3.919183588453085,1.1920928955078125e-06,3.919183588453085,15.36,0,1906501.8181818181,normal
1370.842105263158,1448,1370.842105263158,52092,52092,0.0007958412170410156,1370.842105263158,0.0,0.0016400814056396484,0.0,0.0,1370.842105263158,1014,0,307.578190856089,0.0007958412170410156,307.578190856089,94604.34349030472,0,23169.581625236227,normal
66,66,66,66,66,0.0,66,0.0,1e-09,0.0,0.0,66,3493,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
66,66,66,66,66,0.0,66,0.0,1e-09,0.0,0.0,66,1050,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
1444.4,1448,1444.4,57776,57776,0.0005049705505371094,1444.4,0.0,0.00090789794921875,0.0,0.0,1444.4,1014,0,3.97994974842648,0.0005049705505371094,3.97994974842648,15.84,0,44057.815126050424,normal
1214.5555555555557,1448,1214.5555555555557,21862,21862,0.002379894256591797,1214.5555555555557,0.0,0.0040740966796875,0.0,0.0,1214.5555555555557,1014,0,512.4723539667744,0.002379894256591797,512.4723539667744,262627.9135802469,0,4418.157303370786,normal
104.57142857142857,156,104.57142857142857,732,732,0.0756080150604248,104.57142857142857,0.0,0.07799100875854492,0.0,0.0,104.57142857142857,3495,0,28.749445424997297,0.0756080150604248,28.749445424997297,826.530612244898,0,89.75393588857844,normal
466.27272727272725,1440,466.27272727272725,5129,5129,0.012128114700317383,466.27272727272725,0.0,0.015938997268676758,0.0,0.0,466.27272727272725,1044,0,569.6627536468941,0.012128114700317383,569.6627536468941,324515.652892562,0,690.1312431753249,normal
188.25,370,188.25,753,753,0.009660005569458008,188.25,0.0,0.013894796371459961,0.0,0.0,188.25,1042,0,129.287228680949,0.009660005569458008,129.287228680949,16715.1875,0,287.8775545222121,normal
668.2857142857143,1448,668.2857142857143,14034,14034,0.008742094039916992,668.2857142857143,0.0,0.013518095016479492,0.0,0.0,668.2857142857143,2030,0,647.5046712725151,0.008742094039916992,647.5046712725151,419262.29931972787,0,1553.4733240445157,normal
81.57142857142857,105,81.57142857142857,571,571,0.014986038208007812,81.57142857142857,0.0,0.01590704917907715,0.0,0.0,81.57142857142857,2041,0,18.149042815036854,0.014986038208007812,18.149042815036854,329.38775510204084,0,440.0564756666017,normal
209.72727272727272,530,209.72727272727272,2307,2307,0.22701597213745117,209.72727272727272,0.0,0.3846888542175293,0.0,0.0,209.72727272727272,2048,0,185.90666813269056,0.22701597213745117,185.90666813269056,34561.289256198346,0,28.59453784377088,normal
1440,1440,1440,1440,1440,0.0,1440,0.0,1e-09,0.0,0.0,1440,1014,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
1025.95,1448,1025.95,41038,41038,0.007476091384887695,1025.95,0.0,0.012165069580078125,0.0,0.0,1025.95,1014,0,578.9246906981944,0.007476091384887695,578.9246906981944,335153.7975,0,3288.1028535591095,normal
111,156,111,333,333,0.00018310546875,111,0.0,0.00018405914306640625,0.0,0.0,111,3495,0,36.742346141747674,0.00018310546875,36.742346141747674,1350,0,16299.108808290155,normal
975.2162162162163,1448,975.2162162162163,36083,36083,0.0013048648834228516,975.2162162162163,0.0,0.005373954772949219,0.0,0.0,975.2162162162163,1014,0,577.7153575348581,0.0013048648834228516,577.7153575348581,333755.03433162894,0,6885.059804791482,normal
967.7,1448,967.7,38708,38708,0.0018658638000488281,967.7,0.0,0.004130125045776367,0.0,0.0,967.7,1014,0,580.2176832879192,0.0018658638000488281,580.2176832879192,336652.56,0,9684.936789239739,normal
1144.225,1448,1144.225,45769,45769,0.001222848892211914,1144.225,0.0,0.004647016525268555,0.0,0.0,1144.225,1014,0,500.5660539579167,0.001222848892211914,500.5660539579167,250566.374375,0,8607.673285105946,normal
938.125,1448,938.125,37525,37525,0.0012788772583007812,938.125,0.0,0.006843090057373047,0.0,0.0,938.125,1014,0,571.7777622249749,0.0012788772583007812,571.7777622249749,326929.809375,0,5845.312521775486,normal
924.9,1440,924.9,36996,36996,0.0728311538696289,924.9,0.0,0.08782505989074707,0.0,0.0,924.9,1014,0,629.8221098056181,0.0728311538696289,629.8221098056181,396675.89,0,455.4508707396197,normal
849.7142857142857,1448,849.7142857142857,11896,11896,0.008615970611572266,849.7142857142857,0.0,0.010312080383300781,0.0,0.0,849.7142857142857,1014,0,661.1788636941734,0.008615970611572266,661.1788636941734,437157.48979591834,0,1357.6309997225562,normal
171.6,263,171.6,858,858,0.01752185821533203,171.6,0.0,0.03547787666320801,0.0,0.0,171.6,2048,0,87.01402185854876,0.01752185821533203,87.01402185854876,7571.44,0,140.9328987601223,normal
556.7619047619048,1440,556.7619047619048,11692,11692,0.0041959285736083984,556.7619047619048,0.0,0.015665054321289062,0.0,0.0,556.7619047619048,65535,0,589.5372604050533,0.0041959285736083984,589.5372604050533,347554.1814058957,0,1340.5634968951663,normal
321.2857142857143,1440,321.2857142857143,2249,2249,0.004377126693725586,321.2857142857143,0.0,0.00879216194152832,0.0,0.0,321.2857142857143,65535,0,476.0458304124312,0.004377126693725586,476.0458304124312,226619.6326530612,0,796.1636792580741,normal
616.4545454545455,1448,616.4545454545455,6781,6781,0.00400996208190918,616.4545454545455,0.0,0.006855010986328125,0.0,0.0,616.4545454545455,40349,0,624.8948076765857,0.00400996208190918,624.8948076765857,390493.52066115703,0,1604.6655537006122,normal
278.8095238095238,1440,278.8095238095238,5855,5855,0.002585887908935547,278.8095238095238,0.0,0.0044040679931640625,0.0,0.0,278.8095238095238,1032,0,473.5197103603748,0.002585887908935547,473.5197103603748,224220.91609977325,0,4768.318752706799,normal
78,78,78,78,78,0.0,78,0.0,1e-09,0.0,0.0,78,65535,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
1326.275,1448,1326.275,53051,53051,0.0016911029815673828,1326.275,0.0,0.0022220611572265625,0.0,0.0,1326.275,1008,0,354.5864483803632,0.0016911029815673828,354.5864483803632,125731.549375,0,18001.304721030043,normal
1041.7272727272727,1448,1041.7272727272727,11459,11459,0.0011870861053466797,1041.7272727272727,0.0,0.0011909008026123047,0.0,0.0,1041.7272727272727,1008,0,538.3628534580289,0.0011870861053466797,538.3628534580289,289834.5619834711,0,9236.705505505506,normal
1205.8620689655172,1448,1205.8620689655172,34970,34970,0.0006749629974365234,1205.8620689655172,0.0,0.0015439987182617188,0.0,0.0,1205.8620689655172,1032,0,520.2858447866658,0.0006749629974365234,520.2858447866658,270697.36028537457,0,18782.39901173564,normal
852.6666666666666,1448,852.6666666666666,17906,17906,0.01071310043334961,852.6666666666666,0.0,0.016992807388305664,0.0,0.0,852.6666666666666,1032,0,681.2792821724878,0.01071310043334961,681.2792821724878,464141.4603174603,0,1235.8169853941886,normal
749.25,1448,749.25,5994,5994,0.006098031997680664,749.25,0.0,0.006674051284790039,0.0,0.0,749.25,1044,0,666.0660158723008,0.006098031997680664,666.0660158723008,443643.9375,0,1198.6722394884434,normal
66,66,66,66,66,0.0,66,0.0,1e-09,0.0,0.0,66,3495,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
288.875,1440,288.875,2311,2311,0.00992584228515625,288.875,0.0,0.016156911849975586,0.0,0.0,288.875,65535,0,454.33397338851955,0.00992584228515625,454.33397338851955,206419.359375,0,495.1441261971166,normal
85.5,105,85.5,171,171,3.4809112548828125e-05,85.5,0.0,3.4809112548828125e-05,0.0,0.0,85.5,40282,0,19.5,3.4809112548828125e-05,19.5,380.25,0,57456.21917808219,normal
1403.3529411764705,1448,1403.3529411764705,47714,47714,0.0006289482116699219,1403.3529411764705,0.0,0.0012178421020507812,0.0,0.0,1403.3529411764705,1032,0,232.83658525353346,0.0006289482116699219,232.83658525353346,54212.87543252595,0,27918.233359436177,normal
135.5,270,135.5,542,542,0.0006771087646484375,135.5,0.0,0.0008149147033691406,0.0,0.0,135.5,1041,0,79.12174163907162,0.0006771087646484375,79.12174163907162,6260.25,0,4908.489174956115,normal
763,1435,763,1526,1526,0.0,763,0.0,1e-09,0.0,0.0,763,1032,0,672.0,0.0,672.0,451584,0,1999999999.9999998,normal
351.3809523809524,1448,351.3809523809524,7379,7379,0.016907930374145508,351.3809523809524,0.0,0.022768020629882812,0.0,0.0,351.3809523809524,1032,0,530.9369504484256,0.016907930374145508,530.9369504484256,281894.0453514739,0,922.3463181703946,normal
616.1333333333333,1448,616.1333333333333,9242,9242,0.01758289337158203,616.1333333333333,0.0,0.02276301383972168,0.0,0.0,616.1333333333333,1032,0,673.7756171176145,0.01758289337158203,673.7756171176145,453973.58222222223,0,658.9637077769049,normal
66,66,66,198,198,0.003171205520629883,66,0.0,0.003172159194946289,0.0,0.0,66,1041,0,0.0,0.003171205520629883,0.0,0,0,945.7280721533258,normal
78,78,78,78,78,0.0,78,0.0,1e-09,0.0,0.0,78,994,0,0.0,0.0,0.0,0.0,0,999999999.9999999,normal
1053.142857142857,1448,1053.142857142857,7372,7372,7.510185241699219e-05,1053.142857142857,0.0,0.0001049041748046875,0.0,0.0,1053.142857142857,1032,0,624.3239609075287,7.510185241699219e-05,624.3239609075287,389780.4081632653,0,66727.56363636363,normal
1401.5151515151515,1448,1401.5151515151515,46250,46250,0.0007059574127197266,1401.5151515151515,0.0,0.000904083251953125,0.0,0.0,1401.5151515151515,1032,0,236.1196565190497,0.0007059574127197266,236.1196565190497,55752.492194674014,0,36501.06329113924,normal
342.4,1448,342.4,1712,1712,0.0015921592712402344,342.4,0.0,0.003468036651611328,0.0,0.0,342.4,1032,0,552.8,0.0015921592712402344,552.8,305587.84,0,1441.737934827444,normal
1207.4285714285713,1448,1207.4285714285713,42260,42260,0.023715972900390625,1207.4285714285713,0.0,0.027181148529052734,0.0,0.0,1207.4285714285713,1898,0,519.2014905170266,0.023715972900390625,519.2014905170266,269570.18775510206,0,1287.657140852236,normal
1005.3636363636364,1448,1005.3636363636364,22118,22118,0.0013430118560791016,1005.3636363636364,0.0,0.004982948303222656,0.0,0.0,1005.3636363636364,1032,0,641.7159910919631,0.0013430118560791016,641.7159910919631,411799.4132231405,0,4415.056842105263,normal
256.8,1440,256.8,3852,3852,0.027498960494995117,256.8,0.0,0.06132388114929199,0.0,0.0,256.8,40349,0,381.5000567933553,0.027498960494995117,381.5000567933553,145542.29333333333,0,244.6029135612396,normal
72.66666666666667,78,72.66666666666667,218,218,0.003325939178466797,72.66666666666667,0.0,0.0036818981170654297,0.0,0.0,72.66666666666667,65535,0,4.988876515698588,0.003325939178466797,4.988876515698588,24.88888888888889,0,814.7971249109629,normal
314.15384615384613,1440,314.15384615384613,4084,4084,0.01122593879699707,314.15384615384613,0.0,0.04796409606933594,0.0,0.0,314.15384615384613,973,0,484.55290195488396,0.01122593879699707,484.55290195488396,234791.5147928994,0,271.0360679206267,normal
468.7083333333333,1440,468.7083333333333,11249,11249,0.006373882293701172,468.7083333333333,0.0,0.026667118072509766,0.0,0.0,468.7083333333333,2061,0,560.2366671897591,0.006373882293701172,560.2366671897591,313865.1232638889,0,899.984765310684,normal
699.6666666666666,1440,699.6666666666666,2099,2099,0.01667308807373047,699.6666666666666,0.0,0.016704082489013672,0.0,0.0,699.6666666666666,2048,0,565.9813503013053,0.01667308807373047,565.9813503013053,320334.8888888889,0,179.5968142502355,normal
241.71428571428572,1187,241.71428571428572,1692,1692,0.010696172714233398,241.71428571428572,0.0,0.012044191360473633,0.0,0.0,241.71428571428572,961,0,386.2855029585221,0.010696172714233398,386.2855029585221,149216.48979591837,0,581.1930241304907,normal
375.258064516129,1440,375.258064516129,11633,11633,0.01180410385131836,375.258064516129,0.0,0.050939083099365234,0.0,0.0,375.258064516129,65535,0,507.9410664152807,0.01180410385131836,507.9410664152807,258004.12695109262,0,608.5700431538843,normal
316.5,522,316.5,633,633,0.020273923873901367,316.5,0.0,0.020273923873901367,0.0,0.0,316.5,2048,0,205.5,0.020273923873901367,205.5,42230.25,0,98.64888575292527,normal
